CityEntityId;NomeIta;NomeEng;Hash;Lin;Time;Flags;Size;Road;Pop;Fel;BP;PF;PFB;FUR;TR;TRNE;Beni;BeniP;BeniS;BeniSp;BeniSpB;BeniB;BeniG;Mon;Mat;Med;Dia;GenAtk_A;GenDef_A;GenAtk_D;GenDef_D;CampiAtk_A;CampiDef_A;CampiAtk_D;CampiDef_D;SpedAtk_A;SpedDef_A;SpedAtk_D;SpedDef_D;IQAtk_A;IQDef_A;IQAtk_D;IQDef_D;IQmonB;IQmatB;IQmon;IQmat;IQBeni;IQTruppe;IQAzioni;IQCap;Ally;FSP;TPM;TPB;ADM;MOD;RIN;IMM;Fragments
R_MultiAge_Battlegrounds1b;Statua all'onore - Liv. 2;Statue of Honor - Lv. 2;04bf64c71;;;;3x4;1.5;;;;3;;;;;;;;;;;20;97600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1c;Statua all'onore - Liv. 3;Statue of Honor - Lv. 3;33dbac006;;;;3x4;1.5;;;;4;;;;;;;;;;;30;109100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1d;Statua all'onore - Liv. 4;Statue of Honor - Lv. 4;56815f58d;;;;3x4;1.5;;;;5;;;;;;;;;;;40;126300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1e;Statua all'onore - Liv. 5;Statue of Honor - Lv. 5;5da1349b8;;;;3x4;1.5;;;;6;;;;;;;;;;;50;143600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1f;Statua all'onore - Liv. 6;Statue of Honor - Lv. 6;586f45260;;;;3x4;1.5;;;;6;;;;;;;;;;;60;160800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1g;Statua all'onore - Liv. 7;Statue of Honor - Lv. 7;d864502b9;;;;3x4;1.5;;;;7;;;;;;;;;;;70;178000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds1h;Statua all'onore - Liv. 8;Statue of Honor - Lv. 8;4ad8216e7;1;;;3x4;1.5;;;;7;;;;;;;;;;;80;195200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3a;Il Gran elefante - Liv. 1;The Great Elephant - Lv. 1;c536ec96b;;;;4x3;1.5;;;;;;;;;;;;;;;5;86100;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3b;Il Gran elefante - Liv. 2;The Great Elephant - Lv. 2;e60a42ba8;;;;4x3;1.5;;;;1;;;;;;;;;;;15;97600;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3c;Il Gran elefante - Liv. 3;The Great Elephant - Lv. 3;9996687b5;;;;4x3;1.5;;;;1;;;;;;;;;;;25;109100;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3d;Il Gran elefante - Liv. 4;The Great Elephant - Lv. 4;bf9b9c730;;;;4x3;1.5;;;;2;;;;;;;;;;;35;126300;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3e;Il Gran elefante - Liv. 5;The Great Elephant - Lv. 5;586752e27;;;;4x3;1.5;;;;2;;;;;;;;;;;45;143600;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3f;Il Gran elefante - Liv. 6;The Great Elephant - Lv. 6;dbee7a066;;;;4x3;1.5;;;;3;;;;;;;;;;;55;160800;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3g;Il Gran elefante - Liv. 7;The Great Elephant - Lv. 7;9b8bb1589;;;;4x3;1.5;;;;3;;;;;;;;;;;65;178000;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3hBazaar;Il bazar dell'elefante;The Elephant's Bazaar;8e5e1975e;1;;;4x3;1.5;;;;3;;;;;;;;;;;90;195200;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3hCitadel;La cittadella dell'elefante;The Elephant's Citadel;a79785256;1;;;4x3;1.5;;;;3;;;;;;;;;;;65;178000;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Battlegrounds3hRoyalty;La regalità dell'elefante;The Elephant's Royalty;ad9739d1d;1;;;4x3;1.5;;;;6;;;;;;;;;;;70;223900;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus1;Il Re;The King;3775d0537;1;;;2x2;1;1;;;;;;;;;;;;;;;71780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus2;La Regina;The Queen;654cdde28;1;;;2x2;1;1;;;;;;;;;;;;;;;71780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus22a;Grande re - Liv. 1;Grand King - Lv. 1;2ca017bea;;;;3x3;1.5;4752;;;2;;;;;;;;;;;;81800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus22b;Grande re - Liv. 2;Grand King - Lv. 2;e83bd7ac3;1;;;3x3;1.5;6048;;;5;;;;;;;;;;;;99100;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus22c;Grande regina - Liv. 1;Grand Queen - Lv. 1;03f94a2ea;;;;3x3;1.5;4968;;;1;;;;;5;;;;;;;86100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_BirthdayBonus22d;Grande regina - Liv. 2;Grand Queen - Lv. 2;d8212f791;;;;3x3;1.5;6912;;;3;;;;;10;;;;;;;107700;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus17;Villa rinascimentale;Renaissance Villa;7d613e466;1;;;3x3;1.5;3456;3456;;;;;;;;;;;;;;122730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18;Magione rinascimentale;Renaissance Mansion;de8d55918;1;;;4x3;1.5;6912;6912;;;;;;;;;;;;;;97270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18a;Gran Ponte - Lv. 1;Grand Bridge - Lv. 1;eb39453c7;;;;4x3;1.5;;13280;;;;;;;;;;;;;;120600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18b;Gran Ponte - Lv. 2;Grand Bridge - Lv. 2;8752c2d96;;;;4x3;1.5;;13980;;;;;;;;;;;;;;126300;49900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18c;Gran Ponte - Lv. 3;Grand Bridge - Lv. 3;351fb6d63;;;;4x3;1.5;;14680;;1;;;;;;;;;;;;132100;52200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18d;Gran Ponte - Lv. 4;Grand Bridge - Lv. 4;5b1579ba2;;;;4x3;1.5;;15380;;1;;;;;;;;;;;;137800;54400;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18e;Gran Ponte - Lv. 5;Grand Bridge - Lv. 5;9fe6c7088;;;;4x3;1.5;;16080;;2;;;;;;;;;;;;143600;56700;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18f;Gran Ponte - Lv. 6;Grand Bridge - Lv. 6;3cbb6c092;;;;4x3;1.5;;16780;;2;;;;;5;;;;;;;149300;59000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus18g;Gran Ponte - Lv. 7;Grand Bridge - Lv. 7;3d1c974a8;1;;;4x3;1.5;;17480;;3;;;;;5;;;;;;;155000;61200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus19a;Liv. 1 - Case della Piazza;Lv. 1 - Piazza Homes;70442b898;;;;2x3;1;5760;;;1;;;;;4;;;;;;;31600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus19b;Liv. 2 - Case della Piazza;Lv. 2 - Piazza Homes;e61681fcb;;;;2x3;1;7200;;;2;;;;;8;;;;;;;43100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus19c;Liv. 1 - Caffè della Piazza;Lv. 1 - Piazza Café;9ef209966;;;;3x2;1;3168;;;1;;;;;;;;;;;;57400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CarnivalBonus19d;Liv. 2 - Caffè della Piazza;Lv. 2 - Piazza Café;55799b0f8;;;;3x2;1;4320;;;2;;;;;;;;;;;;71800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_ChristmasBonus1;Capanna di legno;Log Cabin;ea7f44179;1;;;3x3;1.5;1728;;;3;;;;;;;;;;;;73210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_ChristmasBonus2;Sfera Innevata;Snow Globe;f43e90a65;1;;;2x3;1;576;;;;;;;;;;;;;;;413760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_ChristmasBonus3;Casetta di pan di zenzero;Gingerbread House;8f302d6c5;1;;;3x2;1;3;5240;;;;;;;;;;;;;;107670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CleopatraBonus18;Giardino dell’obelisco;Obelisk Garden;7dd673330;1;;;2x2;1;96;;;1;;;;;;;;;;;;32420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding10a;Minareto - Liv. 1;Minaret - Lv. 1;47f6f65ce;;;;2x2;1;;;;1;;;;;1;;;;;;;20100;21200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding10b;Minareto - Liv. 2;Minaret - Lv. 2;695e2e472;;;;2x2;1;;;;2;;;;;2;;;;;;;21100;21900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding10c;Minareto - Liv. 3;Minaret - Lv. 3;b953c5165;;;;2x2;1;;;;3;;;;;3;;;;;;;22000;22700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding10d;Minareto - Liv. 4;Minaret - Lv. 4;fd6e5ad65;1;;;2x2;1;;;;3;;;;;5;;;;;;;23000;23400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding2a;Pietra runica maggiore - Liv. 1;Greater Runestone - Lv. 1;78bdcfcf7;;;;2x2;1;;;;1;;;;;;;;;;;;21100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding2b;Pietra runica maggiore - Liv. 2;Greater Runestone - Lv. 2;9318720ef;;;;2x2;1;;;;1;;;;;1;;;;;;;23000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding2c;Pietra runica maggiore - Liv. 3;Greater Runestone - Lv. 3;5bea616c9;;;;2x2;1;;;;1;;;;;1;;;;;;;24900;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding2d;Pietra runica maggiore - Liv. 4;Greater Runestone - Lv. 4;361f7b66c;;;;2x2;1;;;;1;;;;;1;;;;;;;26800;;120;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding2e;Pietra runica maggiore - Liv. 5;Greater Runestone - Lv. 5;9578af1eb;1;;;2x2;1;;;;2;;;;;1;;;;;;;28700;;120;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding4a;Dojo eterno - Liv. 1;Timeless Dojo - Lv. 1;d6a312993;;;;3x3;1.5;;;;1;;;;;;;;;;;;43100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding4b;Dojo eterno - Liv. 2;Timeless Dojo - Lv. 2;d437a67c8;;;;3x3;1.5;;;;1;;;;;2;;;;;;;51700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding4c;Dojo eterno - Liv. 3;Timeless Dojo - Lv. 3;83c4c8e4b;;;;3x3;1.5;;;;2;;;;;2;;;;;;;60300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding4d;Dojo eterno - Liv. 4;Timeless Dojo - Lv. 4;953238cad;;;;3x3;1.5;;;;2;;;;;5;;;;;;;68900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding4e;Dojo eterno - Liv. 5;Timeless Dojo - Lv. 5;dff6a6cbd;1;;;3x3;1.5;;;;4;;;1;;5;;;;;;;77500;;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding5a;Obelisco antico - Liv. 1;Ancient Obelisk - Lv. 1;c8e5a97b9;;;;2x2;1;;;;1;;;;;;;;;;;;21100;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding5b;Obelisco antico - Liv. 2;Ancient Obelisk - Lv. 2;867737335;;;;2x2;1;;;;2;;;;;;;;;;;;25800;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding5c;Obelisco antico - Liv. 3;Ancient Obelisk - Lv. 3;878ce0935;;;;2x2;1;;;;2;;;;;;;;;;;;30600;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding5d;Obelisco antico - Liv. 4;Ancient Obelisk - Lv. 4;08cf6b9bf;1;;;2x2;1;;;;2;;;;;4;;;;;;;35400;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding8a;Statua di giada - Liv. 1;Jade Statue - Lv. 1;4665caee1;;;;2x2;1;;;;1;;;;;1;;;;;;;26800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding8b;Statua di giada - Liv. 2;Jade Statue - Lv. 2;eee97aa3f;;;;2x2;1;;;;2;;;;;2;;;;;;;30600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding8c;Statua di giada - Liv. 3;Jade Statue - Lv. 3;86e871710;;;;2x2;1;;;;2;;;;;3;;;;;;5;34500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding8d;Statua di giada - Liv. 4;Jade Statue - Lv. 4;438e2b13c;;;;2x2;1;;;;3;;;;;4;;;;;;5;38300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_CulturalBuilding8e;Statua di giada - Liv. 5;Jade Statue - Lv. 5;29f457a3f;1;;;2x2;1;;;;3;;;;;5;;;;;;10;42100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_DoyleBonus17;La Tenuta del Lord;The Lord's Manor;c3ea525e7;;;;4x4;2;9118;;;2;;;;;;;;;;;;153010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_EasterBonus16;Santuario dell'ispirazione;Shrine of Inspiration;4ae3fffc4;1;;;3x3;1.5;216;;1;;;;;;;;;;;;;43065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_EasterBonus5;Santuario della conoscenza;Shrine of Knowledge;d7553656d;1;;;2x2;1;96;;;1;;;;;;;;;;;;47850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_EasterBonus5b;Santuario della conoscenza - Liv. 2;Shrine of Knowledge - Lv. 2;820661b5c;1;;;2x2;1;1152;;;2;;;;;;;;;;;;68900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_EasterBonus6;Santuario dell'Ammirazione;Shrine of Awe;04f5e726e;1;;;2x2;1;96;;;;;;;;;;;;;;;47850;;440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_EinsteinBonus17;Piazza degli scacchi;Checkmate Square;6dc6cf596;1;;;3x3;1.5;3888;;;;;;;;;;;;;;;51680;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition16a;Piazza tribale;Tribal Square;86100450d;;;;4x3;1.5;2016;;;;;;;;5;;;;;;;66030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition16b;Guardia del cielo sacra;Sacred Sky Watch;0791ad983;;;;3x2;1;144;;;1;;;;;;;;;;;;71780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition16c;Piazza tribale - Liv. 2;Tribal Square - Lv. 2;9977c608d;1;;;4x3;1.5;2362;;;;;;;;10;;;;;;;67760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition16d;Guardia del cielo sacra - Liv. 2;Sacred Sky Watch - Lv. 2;ff9dd3a87;1;;;3x2;1;202;;;2;;;;;;;;;;;;95600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition16e;Guardia del cielo divina;Divine Sky Watch;fddcaccef;1;;;3x2;1;202;;;5;;;;;;;;;;;;95600;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22a;Statua del Serpente piumato - Liv. 1;Feathered Serpent Statue - Lv. 1;5e8809ba2;;;;3x2;1;5;;;3;;;;;;;;;;;;95600;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22b;Statua del Serpente piumato - Liv. 2;Feathered Serpent Statue - Lv. 2;feda0a31c;;;;3x2;1;5;;;6;;;;;;;;;;;;95600;;;;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22c;Statua del Serpente piumato - Liv. 3;Feathered Serpent Statue - Lv. 3;bf7f73012;1;;;3x2;1;5;;;10;;;;;;;;;;;;95600;;;;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22dSilver;Statua del Serpente Piumato Argento;Silver Feathered Serpent Statue;2a7cf5f8a;1;;;3x2;1;5;;;35;;;;;;;;;;;;191210;;;;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22eGold;Statua del Serpente piumato Oro;Gold Feathered Serpent Statue;d9987d25b;1;;;3x2;1;5;;;55;;;;;;;;;;;;382420;;;;95;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_Expedition22fPlatinum;Statua del Serpente Piumato Platino;Platinum Feathered Serpent Statue;2c6d770af;1;;;3x2;1;5;;;70;;;;;;;;;;;;570180;;;;113;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18;Foresta d'autunno;Forest of Fall;7545a464d;1;;;2x2;1;960;;;;;;;;;;;;;;;36400;;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18a;Mulino d'autunno - Liv. 1;Mill of Fall - Lv. 1;9928612c7;;;;3x3;1.5;432;;;;;;;;;;;;;;;68900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18b;Mulino d'autunno - Liv. 2;Mill of Fall - Lv. 2;724b1803a;;;;3x3;1.5;648;;;;;;;;;;;;;;;73200;8390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18c;Mulino d'autunno - Liv. 3;Mill of Fall - Lv. 3;5ab32534b;;;;3x3;1.5;1080;;;;;;;;;;;;;;;77500;8910;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18d;Mulino d'autunno - Liv. 4;Mill of Fall - Lv. 4;8c875d0a7;;;;3x3;1.5;1728;;;;;;;;3;;;;;;;81800;9440;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18e;Mulino d'autunno - Liv. 5;Mill of Fall - Lv. 5;8b3ed3b0d;;;;3x3;1.5;2160;;;1;;;;;3;;;;;;;86100;9960;522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18f;Mulino d'autunno - Liv. 6;Mill of Fall - Lv. 6;59a764169;;;;3x3;1.5;2592;;;1;;;;;5;;;;;;;90400;10490;585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18gaqueous;Mulino d'autunno acquoso;Aqueous Mill of Fall;10adca4d7;1;;;3x3;1.5;3024;;;1;;;;;10;;;;;;;94700;15730;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18gcolorful;Mulino d'autunno variopinto;Colorful Mill of Fall;d662f1d01;1;;;3x3;1.5;3024;;;3;;;;;5;;;;;;;120600;11530;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus18gsunflower;Mulino d'autunno con girasoli;Sunflower Mill of Fall;295abaccc;1;;;3x3;1.5;3024;;;2;;;;;7;;;;;;;94700;11530;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19a;Cottage di Settembre - Liv. 1;September Cottage - Lv. 1;c3d4861fa;;;;3x4;1.5;10940;;;;;;;;;;;;;;;126300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19b;Cottage di Settembre - Liv. 2;September Cottage - Lv. 2;42541c8c4;;;;3x4;1.5;11520;;;1;;;;;;;;;;;;132100;13980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19c;Cottage di Settembre - Liv. 3;September Cottage - Lv. 3;2c7f30559;;;;3x4;1.5;12100;;;1;;;;;;;;;;;;137800;14680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19d;Cottage di Settembre - Liv. 4;September Cottage - Lv. 4;10025a61d;;;;3x4;1.5;12670;;;2;;;;;;;;;;;;143600;15380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19e;Cottage di Settembre - Liv. 5;September Cottage - Lv. 5;5d02b6c07;;;;3x4;1.5;13250;;;2;;;;;;;;;;;;149300;16080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19f;Cottage di Settembre - Liv. 6;September Cottage - Lv. 6;5f92dea60;;;;3x4;1.5;13820;;;3;;;;;;;;;;;;155000;16780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19gApple;Il Cottage Appleton;The Appleton Cottage;308bb1683;1;;;3x4;1.5;14400;;;4;;;;;;;;;;;;160800;17480;;;14;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19gFlower;Il Cottage Flowerly;The Flowerly Cottage;5c669343b;1;;;3x4;1.5;14400;;;6;;;;;;;;;;;;160800;17480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus19gPond;Il Cottage Pond;The Ponds Cottage;d538c0eae;1;;;3x4;1.5;14400;;;4;;;;;15;;;;;;;160800;17480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus20a;Granaio - Liv. 1;Harvest Barn - Lv. 1;4a22a94c9;;;;4x3;1.5;6048;9090;;1;;;;;;;;;;;;91900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus20b;Granaio - Liv. 2;Harvest Barn - Lv. 2;2a4d39e50;;;;4x3;1.5;6336;11180;;2;;;;;5;;;;;;;106200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus20c;Granaio - Liv. 3;Harvest Barn - Lv. 3;b775f0a90;;;;4x3;1.5;6912;13280;;3;;;;;25;;;;;;;126300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus20d;Granaio - Liv. 4;Harvest Barn - Lv. 4;9500a5381;1;;;4x3;1.5;7488;15380;;12;;;;;35;;;;;;;143600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_FallBonus20e;Piantagione di girasoli;Sunflower Patch;3b44d3c6f;;;;3x2;1;3600;6990;;3;;;;;;;;;;;;54600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_GalileoBonus17;Torre della Meridiana;Sundial Spire;21ed21149;1;;;2x3;1;144;;;1;;;;;;;;;;;;57420;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus18;Soglia oscura;Dark Doorway;13b4df9f4;1;;;3x3;1.5;3154;;;3;;;;;;;;;;;;72950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20a;Casa degli orrori - Liv. 1;House of Horrors - Lv. 1;842ecd50d;;;;3x4;1.5;5818;-1400;;;;;;;;;;;;;;103400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20b;Casa degli orrori - Liv. 2;House of Horrors - Lv. 2;8ff2789be;;;;3x4;1.5;5933;-1400;;;;;;;;;;;;;;114800;14680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20c;Casa degli orrori - Liv. 3;House of Horrors - Lv. 3;da8d2987b;;;;3x4;1.5;6048;-1400;;;;;;;1;;;;;;;126300;16080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20d;Casa degli orrori - Liv. 4;House of Horrors - Lv. 4;e697f1a65;;;;3x4;1.5;6221;-1400;;1;;;;;2;;;;;;;137800;17480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20e;Casa degli orrori - Liv. 5;House of Horrors - Lv. 5;dde153c66;;;;3x4;1.5;6451;-1400;;2;;;;;3;;;;;;;149300;18870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R_MultiAge_HalloweenBonus20f;Casa degli orrori - Liv. 6;House of Horrors - Lv. 6;9e89e5ee5;;;;3x4;1.5;6682;-1400;;3;;;;;4;;;;;;;160800;20270;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
